排名,标题,描述,链接,图像,热度,关注者,被浏览量,总回答数,是否在榜,是否已生成ai总结,Hash,回答1,回答1点赞数,回答2,回答2点赞数
11,印度国防部批准五代机研发项目，成本近 17.6 亿美元，研发总周期预计约 10 年，哪些信息值得关注？,中国新闻社消息，据路透社报道，印度国防部长拉杰纳特·辛格 27 日批准第五代战斗机研发项目，标志着项目实施进入原型机研发阶段。该项目已在一年前获得印度内阁安全委员会批准。 外媒称，此举或与几周前的军事冲突有关，是印度与邻国新一轮军备竞赛的重要组成部分。 据报道，印度国防研究与发展组织下属的航空发展局将负责飞机设计，包括印度斯坦航空有限公司在内的制造商通过公平竞标获得制造合同。项目预估成本 1500 亿印度卢比（约合 17.58 亿美元）。据悉，新机型属于双发五代隐身战斗机，将采用融合传感器、内置武器舱、超音速巡航等先进技术，以大幅提升印度空军战斗力。 报道说，该飞机的研发总周期预计约 10 年，计划先制造 5 架原型机。 虽然印方雄心勃勃，但有分析指出，未来挑战十分艰巨，需要攻克隐身结构、推进系统、航电设备、作战数据链等多道工程和技术难关。印度研发五代战机，成本近 17.6 亿美元印度国防部批准第五代战机研发项目,https://www.zhihu.com/question/1911009747622146733,https://pic4.zhimg.com/50/v2-f151a0e19a30ee97ff22fb465fa99b73_400x224.jpg,113 万热度,38,"58,618",39,False,True,70141825106500279360176874257514458526388591138050646682634468097981678349922,[],50,[],29
12,17 岁中学生成中国首位从北坡登顶珠峰的青少年，这有多厉害？和南坡相比，北坡登顶有哪些挑战？,据央视新闻 5 月 28 日报道，5 月 25 日，北京第八十中学学生李浩榕在当天早晨 6 点 39 分成功登顶珠穆朗玛峰，成为中国首位从北坡登顶珠峰的青少年。 ▲央视新闻报道截图 根据游美营地（北京）教育科技有限公司官方微信公众号文章介绍，李浩榕成为中国登山史上首位从北坡登顶珠峰的未成年男生，全球第一个从北坡登顶珠峰的中国中学生，同时获得国家健将级运动员称号。 此次珠峰攀登历时 46 天，抵达珠峰大本营后，登山队展开了多次高原适应性拉练，建立海拔记忆，并在真实雪山和冰壁环境中进行多项高海拔攀登技能和技术装备的训练，以便冲顶时顺利翻越珠峰北坳大冰壁和第一、第二和第三台阶。5 月 20 日迎来珠峰窗口期，登山队从珠峰大本营出发冲顶，队员于 5 月 25 日 6 点到 9 点，相继胜利登顶。 ▲李浩榕发布的登顶珠峰视频截图 5 月 26 日下午，李浩榕本人也在自己账号分享了自己成功登顶珠峰的视频，他在留言中再次感谢向导洛桑顿珠和索朗次仁，两位向导在其登顶途中所提供的保护与帮助是不可或缺的。李浩榕也感谢亲人和师友，以及攀登雪山以来陪伴他登山的队友。「他们对我的支持令我受益匪浅，没有你们我是真的不可能完成这样的攀登。」 ▲李浩榕发布的登顶珠峰视频截图 5 月 29 日，红星新闻记者在李浩榕抖音账号留言，表达了相关采访请求，截至发稿对方暂未回复。 据北京第八十中学官方微信账号介绍，李浩榕为该校国际部学生，校攀登社成员，成功登顶过海拔 5025 米的四姑娘山、 5895 米的非洲最高峰乞力马扎罗、 6178 米的青海玉珠峰。西藏自治区人民政府官网文章介绍，2024 年 10 月 8 日 8 时 10 分，李浩榕成功登顶海拔 8201 米的卓奥友峰，成为中国第一个登顶卓奥友峰的未成年男性。 29 日，中国登山运动员次仁扎西接受红星新闻记者采访，他表示和南坡相比，从北坡登顶珠峰对挑战者的要求更严格，费用也会更高。从北坡出发抵达海拔 8300 米以后需要越过「三大台阶」，最难的点在于天气变化。「今年和以往不一样，天气变化无常，北坡这边氧气稀少，而南坡氧气更充足一点。」次仁扎西说，北坡的地形相当于一个大风口，风特别大，因此要求严格。 次仁扎西介绍，如果想从北坡登顶珠峰，最主要的还是高海拔适应能力。首先需要家人的支持，第二就是要有充足的资金。 「如果想登顶珠峰又想安全地回来，北坡这边的向导、公司的要求很严格，各项制度都很规范，一般都不会出意外事故。费用或将近 50 万元，而且随着珠峰冰川融化，这个费用以后还会上涨。」次仁扎西说。%3D%3D&scm=thor.280_14-200000.0.0.&spm=smpc.home.top-news2.15.17485092030265oXoZw5_1467,https://www.zhihu.com/question/1911487556740145665,https://pic2.zhimg.com/50/v2-aed9895e1aae27c6892351b4f3b98e4b_400x224.jpg,97 万热度,410,"713,642",314,False,True,38117789232967583491761290622477060865231279646696668106869729077944811401485,[],649,[],629
13,5 月 30 日 LCK 关键战 T1 vs NS，如何评价这场比赛？,这场比赛的胜负对 T1 的排名没有影响，但对 KT 、 DK 、 NS 三队的排名及第三赛段分组影响颇大。,https://www.zhihu.com/question/1911823673112888236,https://pica.zhimg.com/80/v2-d09f3beb382d89a9d3876311c064c5a6_400x224.png?source=1def8aca,82 万热度,15,"9,673",17,False,True,113493557654921284815954542324263478018792263919146085502064144598393544011162,[],8,[],3
14,为应对电池「不起火不爆炸」强制要求，车企开始进行新国标测试，从技术角度看，电池热失控可以避免吗？,工业和信息化部日前发布强制性国家标准《电动汽车用动力蓄电池安全要求》，旨在从产品设计端降低动力电池自燃事故发生率。 虽然距离明年 7 月 1 日正式实施还有 1 年多的时间，但记者注意到，这段时间，围绕着新国标的新产品试验及测试项目明显多了起来。 在中国汽车技术研究中心新能源检验中心，记者看到，工程师正在对汽车动力电池开展多项高难度的测试。相关负责人表示，绝大多数的试验都是围绕新国标展开的。,https://www.zhihu.com/question/1911032777144529297,https://picx.zhimg.com/80/v2-fe9b2fba6ff62d8aff28aab4525bd2d2_400x224.png?source=1def8aca,80 万热度,24,"5,954",16,False,True,46169806815762381460197521949045023143622068039747146727790235033856580407069,[],9,[],10
15,假如有一个按钮，姚明亲自按了之后他身体恢复到 25 岁无伤病状态，但他财富清零，你认为他会按吗？,如题，按了之后姚明带着现有的记忆把身体恢复到 25 岁无伤病状态（但是时光不倒流），但是他名下现有所有资产都上交，以及所有最终受益人是他的现金流都不再有他的份，再残忍一点连他已取得的所有荣誉带来的收益都剥夺掉（他想卖奖牌都不行），简单的说就是一切清零，只剩身上穿着一身廉价的低档篮球服鞋和一个廉价的低档篮球嗖的一声传送到一个室内（别冻着他）篮球场，让他从头再来。你觉得他会按吗？按了之后还能东山再起吗？,https://www.zhihu.com/question/1898494982609937540,https://picx.zhimg.com/80/v2-52fb9b2c06a8200a36c0104a36a5f892_400x224.png?source=1def8aca,76 万热度,399,"1,078,300",299,False,True,22795452359697236846110852925918203295647821579130075442911176278356600401369,[],1952,[],1447
16,比亚迪李云飞点名回应长城魏总，称中国主流车企根本不存在所谓「车圈恒大」，这场舆论暗战暴露了哪些问题？,5 月 30 日，比亚迪集团品牌及公关处总经理李云飞在社交媒体发文，回应近期讨论度较高的「汽车圈恒大」问题。李云飞明确说「这源于上周长城汽车魏总的惊人言论，现在汽车产业里边的恒大已经存在了，只不过没爆而已」。 李云飞称，最近大量的文章、评论还有视频，都暗指比亚迪是「汽车圈恒大」，对此很困惑，感觉又好气又好笑。 他在文中列举了多项数据，回应资产负债率高、总负债 5800 多亿、对供应商的付款周期等问题，并对比了国内外同行的情况。 对供应商付款周期问题，李云飞说：「我们也同样看看国内车企财报里的应付账款和应付票据的平均周转天数，我们是 127 天、吉利也是 127 天、长城是 163 天、上汽是 164 天。」 李云飞还提到，比亚迪 2024 年全年营收 7771 亿，净利润 403 亿，研发投入 542 亿，国内纳税 510 亿，现金储备 1549 亿，是过去 30 年最好的经营业绩。 他认为，中国主流车企的资产负债情况要好于国外车企，根本不存在所谓的「车圈恒大」，任何唱衰中国新能源汽车的言论都是不可取的。 比亚迪李云飞点名回应长城魏总：根本不存在所谓「车圈恒大」,https://www.zhihu.com/question/1911812992196150318,https://pic1.zhimg.com/80/v2-2eeb8af634b758539f9bac22e19eedca_400x224.png,75 万热度,46,"30,936",36,False,True,93820081726503446364318078515635584998309515442512025701728983891317203601048,[],28,[],9
17,吴艳妮获田径亚锦赛女子 100 米栏季军，赛后哽咽道歉「没拿到冠军很对不起大家」，怎样看待她的表现？,因当地暴雨天气，原本计划 5 月 29 日下午 5 时许进行的亚洲田径锦标赛女子 100 米栏决赛，延迟至当晚 9 时许开赛。比赛中，中国选手吴艳妮以 13 秒 068 的成绩获得季军。 赛后，吴艳妮走路有些一瘸一拐。 赛后采访吴艳妮哽咽向大家道歉：「很感谢你们来现场为我加油，没为中国队拿到这个冠军，很对不起大家。我的伤还没养好，不想为自己过多的解释，我还是觉得我在亚洲是最棒的，中国队是最棒的。」 5 月 28 日上午，吴艳妮以 13 秒 07 的成绩晋级决赛。赛后，吴艳妮的母亲熊艳接受采访时透露，比赛结果如何并不重要，只希望她尽快恢复，以最佳的状态迎接未来的比赛。原来，5 月 3 日，吴艳妮在参加 2025 年长三角国际田径钻石赛（上海 / 绍兴柯桥）时已是带伤参赛，到现在仍没有完全恢复。 亚洲田径锦标赛女子 100 米栏获铜牌，吴艳妮哽咽道歉：没为中国队拿到冠军很对不起大家,https://www.zhihu.com/question/1911702651139225229,https://pica.zhimg.com/80/v2-11d6f86910bddfbe8048bf1da0bc29de_400x224.png?source=1def8aca,74 万热度,172,"452,107",128,False,True,56296926002447867574611757462752497027439611677760964842066405718609112305148,[],236,[],240
18,无菌蛋和其他鸡蛋的区别在哪里？无菌蛋的「无菌」概念是智商税吗？,,https://www.zhihu.com/question/1911082648983541149,https://pic1.zhimg.com/80/v2-db302dd8840d74c146ba7288062beca5_400x224.png,67 万热度,29,"17,397",15,False,True,34680162379894197898146979883421518959290453099605319567912675792267566562531,[],345,[],49
19,公司给出裁员名单，一个是主管，能力一般，一个是经常犯小错的小年轻，该给谁发卡呢？,如果你是部门负责人，你会给谁发这张卡？,https://www.zhihu.com/question/1896552339831228197,https://picx.zhimg.com/80/v2-fad48c2a3057cdc8ed058bee9436c0ed_400x224.png?source=1def8aca,66 万热度,17,"5,566",17,False,True,88383069702222689127806781576921942134187435167953124958943896560067339272996,[],47,[],35
20,请问如何看待 2025 年新一线城市榜单？,,https://www.zhihu.com/question/1911051260477547256,https://pica.zhimg.com/50/v2-c3308caaa3d191dfe3de128cef31cdc2_400x224.jpg,63 万热度,67,"99,658",44,False,True,20350660049908753901889265505251433243629240262040570196412643277481096133101,[],141,[],73
21,为什么每次浇筑多余的几方混凝土，罐车不愿意拉回去？,,https://www.zhihu.com/question/638477065,https://picx.zhimg.com/v2-b7fafd7ea8a432b51779829969ba952d_400x224.jpg?source=57bbeac9,61 万热度,105,"1,237,411",72,False,True,16194661077042851069613447868359321448233806182173073553645523537640981695821,[],797,[],473
22,如何看待尊界 S800 售价 70.8 万元起，将改写超豪华汽车市场格局？,5 月 30 日，备受瞩目的尊界 S800 正式公布售价 70.8 万元起，在发布会上全方位揭晓了尊界 S800 的多项创新科技与豪华配置，以「新豪华」定义者的姿态，正在打破由欧美巨头长期垄断的市场格局，通过极致奢华的内饰质感和行业领先的科技，以突破性产品力重新定义中国超豪华智能汽车标杆，引领中国汽车产业由大变强。,https://www.zhihu.com/question/1911776952194437709,https://picx.zhimg.com/50/v2-a6453a322757d45178003661a6f89a9b_400x224.jpg,59 万热度,144,"207,367",110,False,True,52962550918099348680495970484274726257088042747923143337467357466033460552427,[],142,[],55
23,该怎么委婉的和同事说不要在办公室里吃味道很大的东西？,是这样的，这个同事平时就喜欢吃零食，还时不时就吃味道很大的东西，尤其它还吧唧嘴，而且今天从早上来开始就一直在吃，半个小时都不带停的，我还就坐在她对面，那个味道直冲我鼻子，再加上我最近身体不太舒服真的弄的我一直犯恶心,https://www.zhihu.com/question/1910978122817466951,https://picx.zhimg.com/80/v2-6cea41c18daf8ab8e9b5415a166e8f11_400x224.png,59 万热度,20,"5,885",22,False,True,92011270715531463272798356491498425387873163585888173434562214344065648077717,[],44,[],29
24,两头熊误入牧民家中被狗撵，一头逾墙逃走，一头急得跳脚，熊的战斗力怎么突然不如狗了？,巴彦淖尔市融媒体中心报道： 熊误入牧民家被狗驱赶 一熊爬墙逃跑 另一只急到跳脚，网友：熊大熊二照进现实 熊出没 它们对自己的实力一无所知 野生动物零距离,https://www.zhihu.com/question/1911091995688006401,https://picx.zhimg.com/80/v2-49a1b80e8beadc96972ac3f3bf66bdfd_400x224.png,59 万热度,380,"1,037,674",121,False,False,13143526740689489132850108720972694948502157502944439929928577270694423258280,[],1084,[],858
