排名,标题,描述,链接,图像,热度,关注者,被浏览量,总回答数,是否在榜,是否已生成ai总结,Hash,回答1,回答1点赞数,回答2,回答2点赞数
11,国务院安委会对「山东高密化工厂爆炸事故」查处挂牌督办，具体情况如何？此次事故该如何追责？,总台记者今天从应急管理部获悉，5 月 27 日，山东省潍坊市高密市友道化学有限公司发生爆炸事故，目前造成 5 人死亡、 6 人失联。根据《重大事故查处挂牌督办办法》，国务院安委会决定对该起事故查处实行挂牌督办，要求按照《生产安全事故报告和调查处理条例》等有关法律法规及规章规定，抓紧组织开展事故调查，迅速查明事故原因，依法依规问责。更多资讯请下载央视新闻客户端,https://www.zhihu.com/question/1911136794457634626,https://picx.zhimg.com/80/v2-3c6adfc9c9ca2ce18295609d3e67ac41_400x224.png,78 万热度,189,"357,832",51,False,False,78434268355648024308604525177899324258046047732837652718298291774677154214085,[],466,[],170
12,C 罗为何拒绝利亚德胜利的续约？,真的是钱多了没地方花啊！,https://www.zhihu.com/question/1911708958739113711,https://picx.zhimg.com/80/v2-5e614e85f31edcc3755c68a4ce4e1085_400x224.png,78 万热度,40,"68,905",20,False,False,76200293478536585360000368097572274453054474967395939855308357665603070773216,[],11,[],27
13,韩国生育率走高，单月出生人口实现「九连涨」，韩国生育率上升的原因有哪些？,韩国统计厅 28 日发布的数据显示，2024 年 7 月至今年 3 月，韩国单月出生人口连续 9 个月保持增势，2025 年第一季度生育率也高于去年同期。按媒体说法，这对于面临人口困境的韩国来说是「积极迹象」。 4 月 6 日，人们在韩国首尔石村湖附近赏樱拍照。新华社发（朴晋泽摄） 韩国统计厅数据显示，今年 3 月该国出生人口为 2.1 万，同比增加 6.8%。第一季度出生人口总计 6.5 万，为三年来最高；同比增幅为 7.4%，是该机构自 1981 年开始统计以来第一季度出生人口的最大增幅。 韩国统计厅分析，韩国出生率出现反弹与新冠疫情后结婚人数明显增多有关。数据显示，截至今年 3 月，韩国单月结婚登记量实现「12 连涨」。第一季度婚姻登记量为 5.87 万对，创下 6 年来同期最高值。 虽然结婚登记量和生育率均有所增加，但由于死亡人口多于出生人口，韩国总人口仍呈减少趋势。今年 3 月，韩国总人口自然减少 1.01 万，第一季度自然减少近 3.59 万。 近年来，由于社会观念和生活方式发生改变，加上就业形势严峻、房价高企，韩国社会晚婚和不婚现象逐渐增多，生育率下降。对此，韩国政府近年出台多项政策鼓励生育，例如为孕妇提供交通补贴、产后护理补贴、体检费补贴等。一些地方政府也积极参与，推出集体相亲活动，力图提升结婚率，进而带动生育率上升。韩国生育率走高 单月出生人口实现「九连涨」,https://www.zhihu.com/question/1911458788420056077,https://pic2.zhimg.com/50/v2-a39e2113d0db5cff515c21b7d7b82597_400x224.jpg,77 万热度,270,"411,049",75,False,False,71213607205265923109166204103177670630919192157156892227118918905173778111775,[],904,[],150
14,下一部的历史类「全面战争」系列游戏，可能是怎样的？,,https://www.zhihu.com/question/550851413,https://picx.zhimg.com/v2-7b74823a9f4397414e276a58010fc768_400x224.jpeg?source=7e7ef6e2&needBackground=1,75 万热度,185,"507,402",109,False,False,107186916337824291192966604832687371531104974497318377258352139954436358740483,[],90,[],683
15,"在没有殖民地的情况下, 德国如何完成了工业革命所需的原始积累?",德国在 1870 年以后才有殖民地 在 1870 年以前已经完成工业革命 工业革命以前德国是怎么完成资本主义原始积累的？,https://www.zhihu.com/question/1906610050467885539,https://pica.zhimg.com/80/v2-9f482c8f1f953f4d6f7f9feb51dea529_400x224.png?source=1def8aca,75 万热度,77,"20,378",38,False,False,59030977070103069628669358098469254499939954322834774893529433966884500150340,[],53,[],28
16,深圳高二中学生「手搓」火箭飞燕一号发射成功，突破 10KM 海拔高度，这属于什么水平？手搓火箭有多难？,27 日上午，中国首枚由深圳、北京、河北、山东等地中学生航天爱好者自主研制的气象探空火箭「飞燕一号」，在青海冷湖成功发射。 点火发射 1 分钟后，遥测数据显示，火箭在青海冷湖最高飞行高度海拔为 10555.7 米，地面接收站成功收到计划采集的气象数据。 「飞燕一号」探空火箭全长 1.52 米，飞行高度可达到 8 千米以上，最大飞行速度约 2 马赫（约为 2450.16 千米 / 时），由气动结构分系统、航电载荷分系统、发动机分系统和地面站分系统组成。 据了解，「飞燕一号」的研制始于 2024 年 6 月 26 日，来自深圳、北京、河北、山东等地中学生航天爱好者，在北京锦绣航天科普基地开展集中学习、方案论证，完成了火箭的初步设计。 之后，他们回到各自学校利用课余时间继续设计和实验工作，按照火箭研制的规范流程，系统性地完成了火箭的设计、实验、加工、集成、装配和测试。 深圳新安中学（集团）燕川中学高二学生王裕宁担任该火箭的总设计师。 「自由翱翔的飞燕，就像我们几位少年一样。」王裕宁介绍「飞燕一号」名字背后的涵义，他们将努力学习、大胆实践、勇于创新，在探索太空的过程中不断进取，努力挑战新高度，将来投身航天事业，为中国和世界航天发展创造新辉煌。 更多资讯请下载央视新闻客户端 我承认有天才，不过火箭涉及多个学科的集成，包括化学，空气动力学，材料学，物理学，数学，电子，编程等。高中生搞这个，有点匪夷所思！谁能给我解解惑～,https://www.zhihu.com/question/1911164827449163864,https://pic4.zhimg.com/50/v2-032e32cd7d30d2d5a34f4928b7407eab_400x224.jpg,69 万热度,189,"304,347",95,False,False,19737363287138260460043931391035547034052110837930627339967709114741488129304,[],46,[],22
17,旅游，除了照片，你还收获了什么？,,https://www.zhihu.com/question/1908487145259242122,https://picx.zhimg.com/50/v2-07be8034c9f4e7f98dfde5b810fa9793_400x224.jpg,62 万热度,81,"2,647",73,False,False,77794691241874870449187931507400389600975602571564494796047519370513306169258,[],11,[],3
18,新加坡羽毛球公开赛，陈雨菲 2-0 击败安洗莹，终结对手 2025 年 27 场全胜战绩，如何评价本场比赛？,5 月 30 日，在 2025 年新加坡羽毛球公开赛女单四分之一决赛中，中国选手陈雨菲 2 比 0 战胜韩国选手安洗莹，晋级四强。陈雨菲终结安洗莹赛季 27 连胜 晋级新加坡羽毛球公开赛女单四强,https://www.zhihu.com/question/1911769402107457780,https://pica.zhimg.com/80/v2-a67caab98118fb88e941b6ee4effd708_400x224.png?source=1def8aca,58 万热度,58,"242,729",18,False,False,75596177100613647416678309458570114683450547612245735569717311543935703231595,[],825,[],216
19,《西虹市首富》里面想花完钱却越花越多的情况，现实里面会发生吗？,,https://www.zhihu.com/question/428046378,https://pica.zhimg.com/80/v2-9d765f33c660464349b02c0a9628332f_400x224.png,57 万热度,1701,"12,432,115",503,False,True,34243415283597504924579455944019884676472189753939859962166485945074377485498,[],1,[],1
20,为什么「不吃早餐」不健康，而「轻断食」又是健康的？,譬如 6+1 断食法 /5+2 断食法，一周五天 / 六天正常进食，一天 / 二天除了喝水什么都不吃，已经被实验证明可以有效改善代谢指标。 但与此同时，大量媒体消息又在集体报道着不吃早餐不健康，那断食一两天反而是健康的？但是断食的那几天也不吃早餐啊！ 同理【不吃午餐】【不吃晚餐】也被大量名人践行，效果看起来都不错，也被热捧着，唯独【不吃早餐】反复被骂，真的科学嘛？ 最后，如果每天规律的 3 点睡，11 点起，12 点吃午餐，为什么会胆结石和没精神？第一顿饭距离起床时间一样呀～午餐相当于早餐,https://www.zhihu.com/question/1909413081139885864,https://pica.zhimg.com/80/v2-7a1f33cf429e0cca20844696b92cf1ad_400x224.jpg,57 万热度,220,"122,708",39,False,False,15402180094048373264621979686657444359823557208462305081294449592799620000861,[],203,[],38
21,剧版《长安的荔枝》定档 6 月 7 日播出并发布新预告，对于这部剧你有哪些期待？你会追吗？,,https://www.zhihu.com/question/1911733915707728543,https://picx.zhimg.com/80/v2-54dd1bff605d6417914753b927a1d03f_400x224.png?source=1def8aca,57 万热度,91,"142,269",46,False,False,44577033865763332658334477583975972196025650671809197024617720299160592807134,[],153,[],112
22,郑钦文 2-0 战胜姆博科，晋级法网 16 强，如何评价这场比赛？,北京时间 5 月 30 日，法国网球公开赛女单第三轮，郑钦文 2 比 0 战胜 18 岁加拿大小将姆博科，强势晋级法网 16 强。恭喜 Queen Wen！ 首盘比赛仅耗时 36 分钟，郑钦文轰出 3 记 ACE 球，成功完成两次破发，以 6-3 率先拿下第一盘。 这是郑钦文职业生涯第二次闯入法网 16 强，在罗兰·加洛斯的连胜场次也达到了九场。 姆博科实力不俗 更显郑钦文状态火热 本场比赛，郑钦文对阵的是进攻凶猛、上升神速的 18 岁加拿大小将姆博科。战胜姆博科，挺进法网 16 强，更显郑钦文状态火热。 △女单第二轮，加拿大小将姆博科以 6-4 6-4 淘汰利斯，首次出战大满贯便成功打进 32 强。 这是姆博科首次进入大满贯正赛，从资格赛突围连胜五场进入 32 强。 进入 2025 年，她在国际网联（ITF）的赛事里已经获得了 5 个冠军，总战绩 42 胜 5 负。此前的罗马 1000 赛第 2 轮，同样是资格赛起步的姆博科和前法网亚军高芙鏖战 3 盘，最终 1:2 惜败。 本赛季初，她的排名还在 300 位开外，半年时间不到，已经来到了职业生涯的新高 120 位。飞速上升使她受到了职业网坛的普遍关注，被视为潜在的超新星。晋级法网 16 强！郑钦文 2 比 0 战胜姆博科,https://www.zhihu.com/question/1911863277480276211,https://pica.zhimg.com/80/v2-20adaa6ad856378111edf91033148f75_400x224.png?source=1def8aca,56 万热度,32,"80,627",17,False,False,95347991045289068365904046403410287690848773693378050809476617433548031899379,[],46,[],33
23,为什么北方不善水战呢？北方也有很多大江大河呢？,,https://www.zhihu.com/question/1911439690369840291,https://picx.zhimg.com/80/v2-ff4a605ec69c70b78616ada25fe621fc_400x224.gif,56 万热度,173,"351,223",88,False,False,76817192571635787908243576139234168500998223585341604711169074231918952612616,[],534,[],211
24,奔驰 e 和奥迪 a6 哪个气场足?,45 万预算 买哪个更有气场 看起来更有实力？,https://www.zhihu.com/question/415981200,https://picx.zhimg.com/80/v2-6d8e9cb71da1f70a6f5c46ca66f10874_400x224.jpg,55 万热度,321,"2,833,754",206,False,False,113049587533193054054544197262708251817755013904490775270984597820354091771044,[],350,[],199
25,特朗普宣布 6 月 4 日起将进口钢铁关税提至 50%，有何考量？对全球钢铁产业链会带来哪些连锁反应？,央视新闻消息，当地时间 5 月 30 日，美国总统特朗普在宾夕法尼亚州举行的一场集会上表示，将把进口钢铁的关税从 25% 提高至 50%。随后，特朗普在社交媒体平台上发文表示，该决定从自 6 月 4 日起生效。 美国白宫当天在社交媒体上发布公告称，「为进一步保护美国钢铁行业免受外国和不公平竞争的影响，从下周起，美国进口钢铁关税将从 25% 提高至 50%。」 特朗普 2 月 10 日签署行政命令，宣布对所有进口至美国的钢铁和铝征收 25% 的关税。当地时间 3 月 12 日，特朗普对所有进口至美国的钢铁和铝征收 25% 关税的举措正式生效。特朗普称 6 月 4 日起把进口钢铁关税提高至 50% 特朗普要求美汽车制造商必须在国内生产整车，特斯拉市值一夜蒸发 386 亿美元，反映出市场对政策的哪些担忧？ - 知乎,https://www.zhihu.com/question/1912064201607868554,https://pic1.zhimg.com/50/v2-7c94d4f4cb4c383e7fdad4838f7e0bf2_400x224.jpg,55 万热度,138,"181,477",46,False,False,114281948892670224012252060144016668828837963997457099264646784906421501095438,[],266,[],68
26,该怎么委婉的和同事说不要在办公室里吃味道很大的东西？,是这样的，这个同事平时就喜欢吃零食，还时不时就吃味道很大的东西，尤其它还吧唧嘴，而且今天从早上来开始就一直在吃，半个小时都不带停的，我还就坐在她对面，那个味道直冲我鼻子，再加上我最近身体不太舒服真的弄的我一直犯恶心,https://www.zhihu.com/question/1910978122817466951,https://picx.zhimg.com/80/v2-6cea41c18daf8ab8e9b5415a166e8f11_400x224.png,55 万热度,43,"15,528",34,False,False,92011270715531463272798356491498425387873163585888173434562214344065648077717,[],49,[],30
27,为什么黑潮这么强大的外力也没能让黄金裔和元老院联合起来？,黑潮的威胁是相对于整个世界而言的，按理来说，在这么强大的外力压迫之下，应该没有凯妮斯这一类人的生存空间,https://www.zhihu.com/question/1911553523868500465,https://picx.zhimg.com/50/v2-d0b3eaa43ee4b463d1a14d54705c1391_400x224.jpg,55 万热度,75,"107,183",64,False,False,110680327941485596161688539394080474970426795829237561263145218022680071085004,[],320,[],222
28,为什么游戏里需要将冲锋枪设定为一个低伤害的武器？,,https://www.zhihu.com/question/1911308625529513790,https://pic4.zhimg.com/50/v2-e9d0dbb5cb9e79f05d16cd208a9c663f_400x224.jpg,55 万热度,38,"89,111",29,False,False,1217543494750641800181860406867589650298301814357500550661898454412837398845,[],239,[],30
29,江苏足球联赛凭什么能够火爆出圈，如何评价体育背后的娱乐性？,近日，2025 年江苏省城市足球联赛火爆出圈，也被球迷们亲切地称为「苏超 」，现正在火热进行中，网上网下洋溢着足球带来的快乐气氛。 对于广大江苏球迷来说，已经好多年没有这么痛快淋漓地享受身边的足球了。于是，他们变着花样、报复性地享受着江苏联赛带给他们的快乐。网上戏称江苏联赛为「 十三太保城市足球联赛」，认为全国只有散装的江苏才玩得起来这样的联赛：苏超联赛没有假球没有黑幕，全是世仇。 不得不说，这场苏超绿茵大乱斗，主打一个「 全民参与 + 城市荣誉」。 开幕式第一场，镇江队 3:2 逆转扬州队，镇江官方公众号「春江潮起」发文《17856 人观赛！刚刚！镇江赢了！》。 但第二轮比赛镇江 0:4 负于淮安，公众号发文《0:4，失利！》，遗憾表示「淮安队赛季首场，主场以逸待劳！而镇江圣象队本场劳师远征。」 淮安官方立刻甩出海报，昭告天下 4:0。 这时，气得镇江网友连夜宣布：对出口到淮安的镇江陈醋实行 100% 关税。 但足球联赛一开踢，散装江苏突然达成共识：吵归吵，闹归闹，踢球必须赢兄弟市！ 最有趣的当属苏州队与无锡队的比赛。开赛前有人在网上开出两座城市的「赌注 」：苏州如果输了，把张家港还给无锡；无锡输了，则把硕放机场送给苏州。 比赛现场，江阴球迷打出「 助威苏州」标语，昆山球迷则举起「支持无锡 」的条幅。两家小弟不惜冒着「反水 」的负面评价，借机表明自己是「中国江阴 」、「 世界昆山」。——原来，散装江苏之下还有一个散装的无锡和散装的苏州。 可能是赌注太大，苏锡双方都输不起这场比赛，结果来了一个 1:1「哥俩好 」。 这仅仅一连串的足球比赛吗？ 多年来，江苏一直号称自己是经济大省、文化大省、教育大省，但从未说过自己是体育大省。这一次江苏人用给中国足球队上课、做示范的方式，要把体育这块并不算短的「短板」补齐了。 江苏联赛告诉国人：就算我们踢不进世界杯，但中国足球还是可以干干净净，并给人带来快乐的。,https://www.zhihu.com/question/1910708336501982596,https://pic3.zhimg.com/50/v2-5ba0207636889fed6e03882b9af831aa_400x224.jpg,55 万热度,55,"101,296",28,False,False,72013155906851867013833003112645000554721095389807739034708814343842995723987,[],197,[],148
30,如何评价《折腰》大结局？,晚上折腰就大结局了，到底是 he 还是 be? 看完有哪些想法？,https://www.zhihu.com/question/1911469519798531723,https://picx.zhimg.com/80/v2-5ebe6c2cbebbb4be91494efcdb92c779_400x224.png?source=1def8aca,55 万热度,32,"53,219",31,False,False,54084152870277192373274789030708502043565593556986732131523936903035492161087,[],64,[],37
