排名,标题,描述,链接,图像,热度,关注者,被浏览量,总回答数,是否在榜,是否已生成ai总结,Hash,回答1,回答1点赞数,回答2,回答2点赞数
11,国务院安委会对「山东高密化工厂爆炸事故」查处挂牌督办，具体情况如何？此次事故该如何追责？,总台记者今天从应急管理部获悉，5 月 27 日，山东省潍坊市高密市友道化学有限公司发生爆炸事故，目前造成 5 人死亡、 6 人失联。根据《重大事故查处挂牌督办办法》，国务院安委会决定对该起事故查处实行挂牌督办，要求按照《生产安全事故报告和调查处理条例》等有关法律法规及规章规定，抓紧组织开展事故调查，迅速查明事故原因，依法依规问责。更多资讯请下载央视新闻客户端,https://www.zhihu.com/question/1911136794457634626,https://picx.zhimg.com/80/v2-3c6adfc9c9ca2ce18295609d3e67ac41_400x224.png,98 万热度,189,"357,832",51,False,True,78434268355648024308604525177899324258046047732837652718298291774677154214085,[],466,[],170
12,如何评价《绝区零》仪玄动画短片《为了我的仪玄》？,,https://www.zhihu.com/question/1912210017488188585,https://pica.zhimg.com/50/v2-b2c2466f4faa58738a18e667b843c3a0_400x224.jpg,87 万热度,19,"4,012",17,False,True,51896197807625144575261089634588057429927244303524675197616627028997628022364,"['捏马的李振宇，你是真不把大家当外人，敞开门把人放进来刀啊', '看弹幕时候我看到有人说剧情老套路，实际上这种看起来老套的故事，重点并不是在结局，而是在过程，当你细细品位的时候会发现心理五味杂陈', '比如这段', '只是简简单单的一句对话，没有华丽的辞藻，没有刻意的煽情，只有最朴素的语言和最自然的行动', '就是这么朴素自然的一句应答，姐姐对妹妹如涓涓细流般细腻、绵长、不求回报的疼爱。这份疼爱就藏在一声应允里，藏在一个动作里，藏在那句最平常不过的“姐姐去买来”的承诺里。', '往往就就是这种触手可及的日常烟，无声，却足以暖透人心', '这段也是，这不仅仅是一个关于分包子的故事', '流落街头的姐妹两人被师傅捡到后上山，一开始师傅善意的谎言“只要平时帮忙干活，就可以吃好穿好，不会饿肚子”构建出她们美好的憧憬', '小仪玄看着师傅背影那似懂非懂的纯真眼神，属于那个年纪对师傅话不理解的最好表现', '然而事实上是清汤寡水的日常、争夺资源的现实', '姐姐没有说破师傅的谎言，她只是担心地看着妹妹，一切她都看在眼里', '（注意姐妹两脸上和头上的绷带，这里暗示着包子的来之不易）', '当姐姐把一个叉烧包塞进妹妹手里，小仪玄没有立刻狼吞虎咽，就是很自然地，理所应当地把包子掰开一半递给姐姐', '她们的相依为命，彼此打捞、互相照亮，纵使寡淡的青菜米饭也滋润', '所以，仪玄喊出那句话吧！', '是的就是那句', '有姐姐在，就相当于有一百个人的力量啦！！！', '', '']",20,"['只能说这句话的含金量还在提高，官方没有骗我们，说到做到：', '仪玄动画短片《为了我的仪玄》，是讲述了仪玄和她姐姐的过往，二人小时候是孤儿，在成长中路上，都是姐姐一路保护着仪玄。', '后被云岿山的师父所收养，成为了云岿山的弟子。二人一路修行、成长，相互陪伴。', '但绝区零的世界观中，那个绕不开的空洞出现了，空洞来袭，吞噬一切。云岿山众弟子去抵抗空洞来袭，但还是没有办法战胜，师父也倒在前线。', '这时的姐姐决定拿起云岿山青溟剑，获取青溟剑的力量，但代价是会被剥夺五感和记忆，成为废人。', '为了保护妹妹和其他弟子，姐姐最终还是拿起青溟剑去直面以骸。', '动画短片中有几处细节，姐姐的发夹是八卦中的离卦，象征“火”，人文光辉的一卦，以火为喻，揭示明德修身、柔中守正的智慧。', '这时离卦或许代表的姐姐已经准备舍生成义的举动，可能还有单纯字面离别的意思。', '而在姐姐最终“逝去”之时，最后的记忆逐渐变成文字，一开始是师父、同门等，而最后是保护妹妹，仪玄在姐姐心中始终是最重要的，这是应该也是出现了姐姐的名字仪绛。', '这段故事对应了仪玄代理人档案中的那时的故事：那夜，天火烧红半边云呐，云岿山的师父们沉默无言，走入了那无边无尽的黑夜里…', '虽然动画短片里面没有明说，但从空洞影响力，还有橘福褔很年轻就是大师姐来看。除了仪玄的姐姐，那一夜云岿山有能力的师兄弟都投入了对抗空洞事迹上，即使姐姐拿起青溟剑，云岿山依旧损失惨重，大部分弟子都陨落于此。', '此外，动画中还有一个前后对应的叉烧包，从最初二人的最爱的食物，到后面橘福褔递给师父，仪玄的抗拒，象征了仪玄睹物思人。', '代理人档案中提到仪玄能忍受孤独，但依旧是放不下这段痛苦的记忆。', '同时，短片中还有几处伏笔，一个是姐姐“逝去”后，青溟剑留在原地。虽没说青溟剑最后归属，但推测青溟剑最后是被仪玄所利用。', '因为仪玄专武叫青溟舍笼、终结技为青溟云影，大概率仪玄所使用墨鸟就是青溟剑部分力量的化身。', '还有一处就是最后的片段，从仪玄姐妹视角突然转变到麦片兄妹。', '莫非在暗示，2.0主角兄妹也会来一场“生死离别”？就等2.0版本的上线了。']",11
13,韩国生育率走高，单月出生人口实现「九连涨」，韩国生育率上升的原因有哪些？,韩国统计厅 28 日发布的数据显示，2024 年 7 月至今年 3 月，韩国单月出生人口连续 9 个月保持增势，2025 年第一季度生育率也高于去年同期。按媒体说法，这对于面临人口困境的韩国来说是「积极迹象」。 4 月 6 日，人们在韩国首尔石村湖附近赏樱拍照。新华社发（朴晋泽摄） 韩国统计厅数据显示，今年 3 月该国出生人口为 2.1 万，同比增加 6.8%。第一季度出生人口总计 6.5 万，为三年来最高；同比增幅为 7.4%，是该机构自 1981 年开始统计以来第一季度出生人口的最大增幅。 韩国统计厅分析，韩国出生率出现反弹与新冠疫情后结婚人数明显增多有关。数据显示，截至今年 3 月，韩国单月结婚登记量实现「12 连涨」。第一季度婚姻登记量为 5.87 万对，创下 6 年来同期最高值。 虽然结婚登记量和生育率均有所增加，但由于死亡人口多于出生人口，韩国总人口仍呈减少趋势。今年 3 月，韩国总人口自然减少 1.01 万，第一季度自然减少近 3.59 万。 近年来，由于社会观念和生活方式发生改变，加上就业形势严峻、房价高企，韩国社会晚婚和不婚现象逐渐增多，生育率下降。对此，韩国政府近年出台多项政策鼓励生育，例如为孕妇提供交通补贴、产后护理补贴、体检费补贴等。一些地方政府也积极参与，推出集体相亲活动，力图提升结婚率，进而带动生育率上升。韩国生育率走高 单月出生人口实现「九连涨」,https://www.zhihu.com/question/1911458788420056077,https://pic2.zhimg.com/50/v2-a39e2113d0db5cff515c21b7d7b82597_400x224.jpg,85 万热度,270,"411,049",75,False,True,71213607205265923109166204103177670630919192157156892227118918905173778111775,[],904,[],150
14,如何评价电影《哆啦 A 梦：大雄的绘画奇遇记》？,看完首映的朋友们可以来分享一下~,https://www.zhihu.com/question/1895857491750920683,https://pica.zhimg.com/50/v2-16ad9b3853193cca6e9431cf6828f8f6_400x224.jpg,84 万热度,31,"5,672",16,False,True,70746175113002181672750462819232388498078417030787354428817884633374482165671,"['从十年前开始，《哆啦A梦》系列电影逐渐转向以原创剧本为主导。从《金银岛》中顶尖的视觉效果，到《月球探险记》中精妙的剧情设计，再到《地球交响乐》中宏大的演出表现，这些年原创电影的进步大家有目共睹。然而，这些作品一旦被拿来和原作比较，仍不免令观众唏嘘：失去了藤子老师的哆啦A梦，可能终究无法再回到曾经的高度了。', '但在看过《大雄的绘画奇遇记》后，我却真切地被这部作品所震撼，久久沉浸在结尾的余韵中无法自拔。毫不夸张地说，这部电影不仅拥有比肩原作的品质，还达到了未曾设想的高度。', '其实，早在本作的制作团队公布之时，监督寺本幸代的回归就让不少粉丝重拾了期待。如果你是一位哆啦迷，你或许没有听说过她的名字，但一定明白她执导的《新魔界大冒险》、《新铁人兵团》与《秘密道具博物馆》之于水田版《哆啦A梦》电影的地位。而使她的作品脱颖而出的，无疑是其对人物情感的细腻刻画——美夜子与母亲一生一次的短暂重逢、静香与莉露露来世相见的动人约定、大雄与哆啦A梦寻找铃铛的温情回忆……寺本监督总能在极具张力的情节中融入精巧的细节描写，让每个情感瞬间都成为观众心中永恒的印记。', '《绘画奇遇记》近乎完美地继承了这一特质，特别是对可蕾雅与麦罗关系的描写尤为出色。身份悬殊、性格迥异的两人，因缘际会成为两小无猜的青梅竹马。那一天，生性活泼的可蕾雅想和麦罗一起玩耍，但麦罗沉浸在绘画世界中的样子却让她闹起了别扭。她负气独自前往森林，却被突如其来的时空乱流卷走，两人就此天各一方。数年后，麦罗逐渐成长为一位优秀的画家，但他始终无法忘怀，可蕾雅消失的那一天，她的眼眸中闪耀的那一抹“雅托利亚蓝”。孤独一人的他日复一日地尝试复现那种色彩，却也只能日复一日地与画中可蕾雅留白的双眼相望。直到与大雄一行人的冒险揭开湖底蓝色染料的秘密，麦罗终于能大声告诉可蕾雅，他一直以来追寻的绘画的意义，就是要描绘出最美的她；而可蕾雅也终于明白，麦罗并不是把画画看得比自己重要，反而正是为了她才会在艺术之路上不断求索。可蕾雅美丽的蓝色眼眸，巧妙地串联起整条感情线，也为两人纯真的友谊赋予了一抹浪漫的色彩。', '除了细腻的人物情感刻画，寺本监督的作品还有一个鲜有人提及的亮点——想象力与幽默感。她非常擅长用动画特有的表现方式展现自己的想象力，让观众发自内心地发出“有趣”的感慨。在《绘画奇遇记》中，她甚至花了近两分钟的时间描写可蕾雅如何误入工地，乘坐各种建筑器械“死里逃生”的过程。整个工地似乎都变成了可蕾雅的游乐场，让她在其中自如穿梭。流畅而又夸张的人物动作配合静香一脸惊恐的表情，让我恍惚间仿若置身《猫和老鼠》的世界。当观众们不约而同地发出会心的笑声，我想，此时的《哆啦A梦》才算是回归了其存在最本真的意义吧！', '然而，以上两点甚至都算不上《绘画奇遇记》最大的优点。本作最令我折服的，还要数其跌宕起伏、结构精巧的剧情设计。这一点除了要归功于寺本监督以外，也必须感谢编剧伊藤公志。他在参与多年的《哆啦A梦》TV版制作后，第一次执笔电影剧本便一鸣惊人，可谓未来可期。', '《绘画奇遇记》的剧情堪称节奏紧凑、高潮迭起。当索多罗终于露出时空盗贼的真面目，故事似乎就要接近尾声，五人组只要联合时光巡逻队将其制服，雅托利亚公国大概就能恢复往日的和平……然而，索多罗却打开了潘多拉的魔盒，让传说中的恶魔“伊泽尔”从画中降临于世。原本只是在围剿窃贼的五人组，转眼间却要以凡人之躯对抗神明。无论是它那能将万物石化的恐怖能力，还是那种难以名状的神秘感与混沌感，都将剧情的张力与沉浸感推向新的高度。随后，伊泽尔与红色巨龙合体，整个雅托利亚城都逐渐被染上死寂的惨白色。即使众人得知了它怕水的弱点，设计将其引入湖中，湖水还是被它轻松地全部冻结。当哆啦A梦在大雄的面前颓然倒下，我难得地在《哆啦A梦》电影中感受到了堪比《铁人兵团》的无力与绝望——敌人占尽优势，我方资源耗尽，时间所剩无几，破局希望渺茫。但也正是因为这份绝望，才让最终击败伊泽尔的手法显得如此精妙，也让观众压抑已久的情绪得到了酣畅淋漓的释放。', '谈及击败伊泽尔的关键，就不得不提本作堪称典范的伏笔处理。毫不夸张地说，本作一百多分钟的时长中没有闲笔，几乎每个镜头都有独特的意义。可蕾雅爱上巧克力的卖萌桥段，成了区分真假可蕾雅的关键；大雄掉入坑中被静香用随意钓竿吊起，成了可蕾雅救下胖虎和小夫的灵感；画作上奇怪的圆弧分割线，源自时空隧道的圆形入口；就连可蕾雅不想洗澡破防静香的搞笑情节，回头来看也是指向可蕾雅真实身份的线索。而最令人惊喜的伏笔，莫过于对还原剂这一道具的巧妙利用。《哆啦A梦》电影中让五人组在异世界中享受舒适的住所已经成为惯例，而《绘画奇遇记》正是利用了观众习以为常的心理，达成了“意料之外，情理之中”的效果。毕竟，只有主角团知道湖边旅馆由水构成的秘密，而伊泽尔对此一无所知。大雄正是发觉了这唯一的信息差，抓住了宝贵的机会，才达成了弑神的壮举。', '同样精彩的还有大雄进入自己画中世界，与“叙利亚版”哆啦A梦相遇的伏笔，而本作的主题也相当自然地嵌入了这一关键情节。“融入自己热爱的画，才是最好的画”——这一主题虽然浅显易懂，但经过电影的生动诠释而得到了升华。或许，正是因为大雄把全部心意倾注于画作，画中的哆啦A梦才会如此“栩栩如生”，像真正的伙伴一样守护着他吧！', '不过，如此严丝合缝的情节设计，仍非《绘画奇遇记》带给我的最大惊喜。真正将本作与其他《哆啦A梦》原创电影，乃至原作改编区分开来的，还要数在整个系列中前所未见的叙述性诡计。在以往的作品中，观众总是以全知视角观察角色的行动，所有信息都一览无余。但本作却刻意向观众隐瞒了与五人组同行的可蕾雅的真实身份，甚至有意误导观众将其与多年前消失在时空乱流中的可蕾雅画上等号。在影片的结尾，可蕾雅的身体逐渐透明的那一刻，一切都豁然开朗，我竟在一部《哆啦A梦》电影中获得了从未设想过的悬疑体验。仅此一点，《绘画奇遇记》就将这个系列提升到了一个崭新的高度。', '或许，《绘画奇遇记》之于寺本幸代与伊藤公志，正好比那张拯救世界的画之于大雄吧！正是因为制作组中充满纯粹的热爱，才孕育出这部妙趣横生、精彩绝伦的电影。倘若藤子老师能与我们一同欣赏这部作品，想必也会露出欣慰的笑容，为后辈们达到的高度由衷赞叹吧！']",29,"['挺好的，甚至是非常好的。', '并不是在说《大雄的绘画奇遇记》有多么惊艳，而是在说，它做到了对童趣的观察与照顾，它的想象力用在了非常有趣、非常温柔、非常美好的地方，它的主题最终落在了热情与爱上，在此基础上，它写了一个伏笔回收很圆润很面面俱到的故事。', '太感动了，近10年内最好的哆啦剧场。', '本片的导演寺本幸代，执导过颇受好评的两部重置版哆啦剧场《新·大雄与铁人兵团》和《大雄的新魔界大冒险》，以及评价略低一些的《大雄与秘密道具博物馆》。于是当本作回到了大雄的时空穿越+异世界冒险这一经典题材时，题材相性上的契合让最受好评的哆啦剧场版监督之一寺本幸代重新出山也就成了最好不过的事情。', '回顾前几年的哆啦剧场（《宇宙小战争》、《天空的理想乡》、《地球交响乐》），你会发现哆啦剧场陷入了一个诡异的窠臼——设定一些与本作相关的道具，必须要有与该道具相关的伏笔回收，必须要有煽情催泪桥段——似乎觉得这就是成功的标准公式，甚至于可以凌驾于剧作的完成度、对孩童视角的关注之上，实际上却是很倒胃口的流水线产品。', '“如果在第一幕里挂着一把枪，那么在第三幕里这把枪必须要开火。”哆啦近些年的剧场版一直在践行这个契科夫之枪的理论，在《绘画奇遇记》里也会有一些伏笔设置相当明显的地方（比如用水搭建的城堡可以被还原成水；比如躲在墙脚的时空巡逻队），然而能够很好地融入主题让本作彻底与前几作区别开来。', '拒绝与静香洗澡是真假珂蕾雅破局的关键，喂食的巧克力成为最后相认的线索，一直寻找的蓝色染料矿石的伏笔回收伴随着麦罗对珂蕾雅的真情吐露，描绘感情的细腻时刻让剧作变得圆润许多，而最细腻的莫过于本作主线“寻找绘画意义”的伏线回收：', '我们都知道，大雄是比较笨拙的，同时又是渴望被肯定的，所以当故事从大雄需要完成画画的暑假作业、进入画中世界寻找灵感出发，就必然会以大雄完成自己想要的画作收尾。于是当大雄夜里去往麦罗的画室，在麦罗的鼓舞下完成了画作之后，大雄这幅画作——一张歪歪扭扭的哆啦a梦，它的赋魅之路便悄然展开。', '这张歪七扭八的哆啦a梦最终成了大雄拯救世界的关键，与他冒险的伙伴纷纷认可它为拯救了世界的画，然而真正令人感动之处却来自于故事的后日谈：不知情的电视台主持人与电视机观众大雄爸爸，在看到这幅画的时候都表达了他们的认可——哪怕技法上一文不值，它也是一幅热情洋溢、让人感到快乐的画。这份感动来自于匿名性，能够完全脱离大雄而做出的夸赞，大雄最后雀跃的姿态或许是孩子们更能感同身受的。', '大雄在本片有一句我印象很深的话：“假如有来自比你更未来的人对你说，反正你都会死，能否夺取你的现在呢？” 哆啦剧场版经常展现大雄的射击天赋并作为破局的关键，而跳出这种定式之外的部分，正如《新大雄与恐龙》里大雄因小啾而成长一样，大雄因为珂蕾雅而宣告存在与记忆是不可被夺走的——当下已经不是宏大叙事的时代，比起世界的发展时间线的变动，“我们”个人的珍视之物是更重要的。我很喜欢这样的感性时刻。', '很有活力的作品，一点简单的感想。']",7
15,国漫是否有「大 IP 依赖症」？是市场选择、还是创作能力问题？,国漫的「大 IP 依赖症」：国漫 60% 以上作品扎堆神话仙侠（《哪吒 》《姜子牙》），超 30% 动画改编知名网络小说（《斗罗大陆 》《魔道祖师 》）。这些能爆火的，在国内几乎全是大 IP，本身就带了极大的观众基础，而独立原创的寥寥无几，这是否暴露出国漫的创作力不足？,https://www.zhihu.com/question/1908508157535314876,https://picx.zhimg.com/80/v2-473801eb47a7918e4a3ea9badc497866_400x224.png?source=1def8aca,82 万热度,55,"11,372",42,False,True,110238617045769883124673653824286953191549825287945567743060568132870462778840,[],13,[],4
16,深圳高二中学生「手搓」火箭飞燕一号发射成功，突破 10KM 海拔高度，这属于什么水平？手搓火箭有多难？,27 日上午，中国首枚由深圳、北京、河北、山东等地中学生航天爱好者自主研制的气象探空火箭「飞燕一号」，在青海冷湖成功发射。 点火发射 1 分钟后，遥测数据显示，火箭在青海冷湖最高飞行高度海拔为 10555.7 米，地面接收站成功收到计划采集的气象数据。 「飞燕一号」探空火箭全长 1.52 米，飞行高度可达到 8 千米以上，最大飞行速度约 2 马赫（约为 2450.16 千米 / 时），由气动结构分系统、航电载荷分系统、发动机分系统和地面站分系统组成。 据了解，「飞燕一号」的研制始于 2024 年 6 月 26 日，来自深圳、北京、河北、山东等地中学生航天爱好者，在北京锦绣航天科普基地开展集中学习、方案论证，完成了火箭的初步设计。 之后，他们回到各自学校利用课余时间继续设计和实验工作，按照火箭研制的规范流程，系统性地完成了火箭的设计、实验、加工、集成、装配和测试。 深圳新安中学（集团）燕川中学高二学生王裕宁担任该火箭的总设计师。 「自由翱翔的飞燕，就像我们几位少年一样。」王裕宁介绍「飞燕一号」名字背后的涵义，他们将努力学习、大胆实践、勇于创新，在探索太空的过程中不断进取，努力挑战新高度，将来投身航天事业，为中国和世界航天发展创造新辉煌。 更多资讯请下载央视新闻客户端 我承认有天才，不过火箭涉及多个学科的集成，包括化学，空气动力学，材料学，物理学，数学，电子，编程等。高中生搞这个，有点匪夷所思！谁能给我解解惑～,https://www.zhihu.com/question/1911164827449163864,https://pic4.zhimg.com/50/v2-032e32cd7d30d2d5a34f4928b7407eab_400x224.jpg,75 万热度,189,"304,347",95,False,True,19737363287138260460043931391035547034052110837930627339967709114741488129304,[],46,[],22
17,C 罗为何拒绝利亚德胜利的续约？,真的是钱多了没地方花啊！,https://www.zhihu.com/question/1911708958739113711,https://picx.zhimg.com/80/v2-5e614e85f31edcc3755c68a4ce4e1085_400x224.png,69 万热度,40,"68,905",20,False,True,76200293478536585360000368097572274453054474967395939855308357665603070773216,[],11,[],27
18,旅游，除了照片，你还收获了什么？,,https://www.zhihu.com/question/1908487145259242122,https://picx.zhimg.com/50/v2-07be8034c9f4e7f98dfde5b810fa9793_400x224.jpg,63 万热度,81,"2,647",73,False,True,77794691241874870449187931507400389600975602571564494796047519370513306169258,[],11,[],3
19,"在没有殖民地的情况下, 德国如何完成了工业革命所需的原始积累?",德国在 1870 年以后才有殖民地 在 1870 年以前已经完成工业革命 工业革命以前德国是怎么完成资本主义原始积累的？,https://www.zhihu.com/question/1906610050467885539,https://pica.zhimg.com/80/v2-9f482c8f1f953f4d6f7f9feb51dea529_400x224.png?source=1def8aca,59 万热度,77,"20,378",38,False,True,59030977070103069628669358098469254499939954322834774893529433966884500150340,[],53,[],28
20,为什么「不吃早餐」不健康，而「轻断食」又是健康的？,譬如 6+1 断食法 /5+2 断食法，一周五天 / 六天正常进食，一天 / 二天除了喝水什么都不吃，已经被实验证明可以有效改善代谢指标。 但与此同时，大量媒体消息又在集体报道着不吃早餐不健康，那断食一两天反而是健康的？但是断食的那几天也不吃早餐啊！ 同理【不吃午餐】【不吃晚餐】也被大量名人践行，效果看起来都不错，也被热捧着，唯独【不吃早餐】反复被骂，真的科学嘛？ 最后，如果每天规律的 3 点睡，11 点起，12 点吃午餐，为什么会胆结石和没精神？第一顿饭距离起床时间一样呀～午餐相当于早餐,https://www.zhihu.com/question/1909413081139885864,https://pica.zhimg.com/80/v2-7a1f33cf429e0cca20844696b92cf1ad_400x224.jpg,59 万热度,220,"122,708",39,False,True,15402180094048373264621979686657444359823557208462305081294449592799620000861,[],203,[],38
21,剧版《长安的荔枝》定档 6 月 7 日播出并发布新预告，对于这部剧你有哪些期待？你会追吗？,,https://www.zhihu.com/question/1911733915707728543,https://picx.zhimg.com/80/v2-54dd1bff605d6417914753b927a1d03f_400x224.png?source=1def8aca,58 万热度,91,"142,269",46,False,True,44577033865763332658334477583975972196025650671809197024617720299160592807134,[],153,[],112
22,郑钦文 2-0 战胜姆博科，晋级法网 16 强，如何评价这场比赛？,北京时间 5 月 30 日，法国网球公开赛女单第三轮，郑钦文 2 比 0 战胜 18 岁加拿大小将姆博科，强势晋级法网 16 强。恭喜 Queen Wen！ 首盘比赛仅耗时 36 分钟，郑钦文轰出 3 记 ACE 球，成功完成两次破发，以 6-3 率先拿下第一盘。 这是郑钦文职业生涯第二次闯入法网 16 强，在罗兰·加洛斯的连胜场次也达到了九场。 姆博科实力不俗 更显郑钦文状态火热 本场比赛，郑钦文对阵的是进攻凶猛、上升神速的 18 岁加拿大小将姆博科。战胜姆博科，挺进法网 16 强，更显郑钦文状态火热。 △女单第二轮，加拿大小将姆博科以 6-4 6-4 淘汰利斯，首次出战大满贯便成功打进 32 强。 这是姆博科首次进入大满贯正赛，从资格赛突围连胜五场进入 32 强。 进入 2025 年，她在国际网联（ITF）的赛事里已经获得了 5 个冠军，总战绩 42 胜 5 负。此前的罗马 1000 赛第 2 轮，同样是资格赛起步的姆博科和前法网亚军高芙鏖战 3 盘，最终 1:2 惜败。 本赛季初，她的排名还在 300 位开外，半年时间不到，已经来到了职业生涯的新高 120 位。飞速上升使她受到了职业网坛的普遍关注，被视为潜在的超新星。晋级法网 16 强！郑钦文 2 比 0 战胜姆博科,https://www.zhihu.com/question/1911863277480276211,https://pica.zhimg.com/80/v2-20adaa6ad856378111edf91033148f75_400x224.png?source=1def8aca,58 万热度,32,"80,627",17,False,True,95347991045289068365904046403410287690848773693378050809476617433548031899379,[],46,[],33
23,下一部的历史类「全面战争」系列游戏，可能是怎样的？,,https://www.zhihu.com/question/550851413,https://picx.zhimg.com/v2-7b74823a9f4397414e276a58010fc768_400x224.jpeg?source=7e7ef6e2&needBackground=1,58 万热度,185,"507,402",109,False,True,107186916337824291192966604832687371531104974497318377258352139954436358740483,[],90,[],683
24,《西虹市首富》里面想花完钱却越花越多的情况，现实里面会发生吗？,,https://www.zhihu.com/question/428046378,https://pica.zhimg.com/80/v2-9d765f33c660464349b02c0a9628332f_400x224.png,57 万热度,1701,"12,432,115",503,False,True,34243415283597504924579455944019884676472189753939859962166485945074377485498,[],1,[],1
25,特朗普宣布 6 月 4 日起将进口钢铁关税提至 50%，有何考量？对全球钢铁产业链会带来哪些连锁反应？,央视新闻消息，当地时间 5 月 30 日，美国总统特朗普在宾夕法尼亚州举行的一场集会上表示，将把进口钢铁的关税从 25% 提高至 50%。随后，特朗普在社交媒体平台上发文表示，该决定从自 6 月 4 日起生效。 美国白宫当天在社交媒体上发布公告称，「为进一步保护美国钢铁行业免受外国和不公平竞争的影响，从下周起，美国进口钢铁关税将从 25% 提高至 50%。」 特朗普 2 月 10 日签署行政命令，宣布对所有进口至美国的钢铁和铝征收 25% 的关税。当地时间 3 月 12 日，特朗普对所有进口至美国的钢铁和铝征收 25% 关税的举措正式生效。特朗普称 6 月 4 日起把进口钢铁关税提高至 50% 特朗普要求美汽车制造商必须在国内生产整车，特斯拉市值一夜蒸发 386 亿美元，反映出市场对政策的哪些担忧？ - 知乎,https://www.zhihu.com/question/1912064201607868554,https://pic1.zhimg.com/50/v2-7c94d4f4cb4c383e7fdad4838f7e0bf2_400x224.jpg,56 万热度,138,"181,477",46,False,True,114281948892670224012252060144016668828837963997457099264646784906421501095438,[],266,[],68
26,奔驰 e 和奥迪 a6 哪个气场足?,45 万预算 买哪个更有气场 看起来更有实力？,https://www.zhihu.com/question/415981200,https://picx.zhimg.com/80/v2-6d8e9cb71da1f70a6f5c46ca66f10874_400x224.jpg,55 万热度,321,"2,833,754",206,False,True,113049587533193054054544197262708251817755013904490775270984597820354091771044,[],350,[],199
